Name,Description,Logo URL,Search URL
SZPK,,https://aprom.by/images/logo_szpk.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=SZPK
Sandvik,"— международная компания, основанная в 1862 году в Сандвикен, Швеция.

Компания Sandvik является высокотехнологичной инженерной группой, производящей инструменты и инструментальные системы для резки металла, оборудования, инструментов и услуг для горной и строительной отраслей, продуктов из нержавеющей стали и специальных сплавов, а также изделий для промышленного отопления.

Производитель инструментов и инструментальных систем для резки металла. Продукция производится из цементированного карбида и других твёрдых материалов, таких как алмаз, кубический нитрид бора и специальная керамика. Это направление включает компанию Sandvik coromant.

Поставщик оборудования, инструментов, услуг и технических решений для горнодобывающей и строительной отраслей. Области применения включают производство, буровых, породоразрушающих, дробильно-сортировочных, погрузо-доставочных, прокладывателей тоннеля, устройств для разрушения и сноса.

Производитель современных нержавеющих сталей и специальных сплавов для наиболее требовательных отраслей. Предложение охватывает большое разнообразие форм продукции, таких как трубы, проволока, полосы и металлический порошок, а также продукции для промышленного отопления.

Компания Sandvik имеет около 43000 сотрудников в более чем 150 странах.

—  международная компания входящая в состав Sandvik Machining Solutions, принадлежащий, в свою очередь, Sandvik AB. Штаб-квартира расположена в Стокгольме, Швеция. .

В 1942 году в составе компании под брендом Sandvik Coromant начинает работу отдел твердосплавного инструмента.  В 1953г. в городе Гимо, Швеция, открывается первое производственное отделение компании, штат компании на тот момент составлял 30 человек. В 1957 начинается выпуск твердосплавных сменных неперетачиваемых пластин.

Сейчас представительства компании работают более чем в 130 странах. Общее количество сотрудников Sandvik Coromant превышает 8000 человек.

Каталог инструмента SANDVIK для металлообработки. Твердосплавный инструмент российского производства Sandvik Coromant. Сменные пластины. Точение. Резьбонарезание. Фрезерование. Сверление. Пластины общего назначения. Пластины специального назначения. Техническая информация. Соответствие марок сталей и сплавов по ГОСТ классификациям ISO и CMC. Соответствие марок твердых сплавов по применяемости. Складская программа пластин.39,6Mb - язык: русский

Подшипники ГОСТ (ГПЗ, ГПЗ-34, АПП, VPZ, КНР и др…). Подшипники, комплектующие и оборудование, Производителей: REXROTH, WINKEL, NTN / SNR, SKF, FAG / INA, NSK RHP, KOYO, NACHI, ASAHI, TIOMKEN, GAMET, SNFA, BEKO, BARDEN, GMN, FLURO, IBC, IKO, McGILL, RBC, DODGE, COOPER, IZO, KRW, NADELLA, NMB, UBC, URB, HOFFMAN, THK, ROLLON, HIWIN, Stieber, ROLLWAY, SIEMENS, REXNORD, THOMSON, ARNO,",https://aprom.by/images/logo_sandvik.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=Sandvik
TECHNIX,"АО Техникс занимается разработкой и производством промышленных комплектующих под торговой маркой Technix.

Основными направлениями деятельности компании являются:

• Производство систем линейного перемещения. Это комплекс унифицированных деталей и узлов, обеспечивающих линейное передвижение, позиционирование исполнительных механизмов. Применение: металлообрабатывающие станки, литейные формовочные машины, точное оборудование, производство полупроводников, измерительное, медицинское оборудование и др.

• Производство опорных роликов. Опорные ролики — готовое решение с подшипником качения на роликах или игольчатых роликах. Простое крепление с помощью резьбовой цапфы. Быстрый, простой монтаж и высокая грузоподъемность определили их применение в нестандартных конструкциях: линейных направляющих, конвейерах, транспортировочных линиях, подъемных кранах и др.

• Производство механических соединительных муфт: жесткие, виброгасящие, спиральные, сильфонные. Для передачи крутящего момента между валами отдельно стоящих единиц оборудования. Применение: общемашиностроительное, приборостроение, станки с ЧПУ, насосные установки, приводы строительно-дорожных машин, силовые приводы судов, вспомогательные приводы тепловозов и электровозов.

• Производство деталей трансмиссии: звездочки, зажимные втулки и втулки тапербуш. Применяются в цепных передачах: простое решение при необходимости передать крутящий момент между параллельными валами, в том числе далеко отстоящими.

• Производство трапецеидальных винтов и гаек. Это винтовая пара для преобразования вращательного движения привода в прямолинейное движение исполнительного узла. Отсутствие мертвого хода (осевого зазора) и высокая ремонтопригодность. Область применения: кулачковые механизмы, системы линейного перемещения, конвейеры, механизмы подач суппортов — везде, где требуется точность перемещения при высокой жесткости.

Производственные фабрики находятся в Китае и в ряде европейских стран.

АО Техникс сотрудничает с ведущими лабораториями России и системно следит за качеством выпускаемой продукции.

Цель Техникс– создание достойного продукта по доступной цене.
   


сайт  Россия

Подшипники (ГОСТ, импорт, высокоточные, высокотемпературные):SKF,FAG,NSK,KOYO,SNR,INA,ISB,MTM,CX,ASAHI,TIMKEN, FERSA, NTN, Nachi, FBJ, BBC-R,ZKL, CRAFT,ГПЗ, АПП, РВЗ, Волжский стандарт, МПЗ, 1-ГП3, ГПЗ-2, 10-ГПЗ и д.р. Обгонные муфты: CSK, P, PP, HF, HFL, AS, ASK, GFK, ASNU, AE,AA, NF, NFR, AV, RSBV и д.р. Системы линейного перемещения: Валы прецензионные, линейные подшипники, каретки, Винты ШВП (",https://aprom.by/images/logo_technix.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TECHNIX
THK,"США
Линейные направляющие THK

Основанная в 1971 году в Токио компания ТНК в настоящий момент является одним из мировых лидеров в области производства систем направляющих для линейного перемещения.

В настоящее время линейные направляющие ТНК используются не только в таких традиционных отраслях промышленности как машиностроение, но и в медицинской техники и электронной индустрии.

Основная продукция концерна ТНК:

 * Шариковые и роликовые линейные направляющие 
 * Шариковинтовые и шарикосплайновые передачи
 * Линейные оси и XY столы
 * Линейные подшипники
 * Специальные подшипники

Концерн THK , внимательно отслеживает тенденции развития мирового машиностроения, создавая передовые технологии.

Уже в 1972 году компания THK впервые в мире разработала системы направляющих линейного перемещения на базе элементов качения.

За  30-летнюю деятельность специалистами ТНК было получено более 700 патентов, что позволяет создавать продукцию, превосходящую все существующие аналоги.

Одной из последних разработок инженеров ТНК является создание новой технологии движения радиального шарикоподшипника. Радиус желоба линейной направляющей почти равен радиусу шарика, и шарики катятся с дуговым (поверхностным) контактом вместо точечного. Это позволяет достичь 13-кратное повышения допустимой нагрузки и 2200-кратное продления срока эксплуатации по сравнению с традиционными решениями.

Высокая надежность, долговечность и качество - основные конкурентные преимущества продукцииТНК.

сайт  США

Основной систем линейного перемещения THK. THK develops and provides a large number of linear motion systems products, including LM Guides, Ball Screws and Actuators. All of these are used in various types of industrial equipment such as machine tools, semiconductor manufacturing machines and industrial robots.30Mb - язык: английский

Подшипники (ГОСТ, импорт, высокоточные, высокотемпературные):SKF,FAG,NSK,KOYO,SNR,INA,ISB,MTM,CX,ASAHI,TIMKEN, FERSA, NTN, Nachi, FBJ, BBC-R,ZKL, CRAFT,ГПЗ, АПП, РВЗ, Волжский стандарт, МПЗ, 1-ГП3, ГПЗ-2, 10-ГПЗ и д.р. Обгонные муфты: CSK, P, PP, HF, HFL, AS, ASK, GFK, ASNU, AE,AA, NF, NFR, AV, RSBV и д.р. Системы линейного перемещения: Валы прецензионные, линейные подшипники, каретки, Винты ШВП (TECHNIX,SKF, Hiwin, Bosch Rexroth,",https://aprom.by/images/logo_thk.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=THK
THOMSON,"Компания Thomson изобрела антифрикционную линейную технологию более 60 лет назад и с тех пор продолжает лидировать в отрасли. Бренд Thomson признан и пользуется доверием как мировой лидер в области технологий механического перемещения.

С 2018 года, когда компания Thomson была приобретена компанией Altra Industrial Motion, ассортимент продукции значительно расширился. Семейство продуктов для линейного и механического перемещения также включает BSA, Neff, Tollo, Micron, Deltran и Cleveland - все они теперь являются частью Thomson. Являясь подразделением Altra Industrial Motion, Thomson обладает уникальной способностью предоставлять комплексные системные решения с помощью своих передовых технологий управления, приводов, двигателей, передачи энергии и прецизионных линейных перемещений.

Thomson - это имя, которому вы можете доверять за высокое качество, инновации, своевременную доставку, контролируемые расходы и снижение рисков.

Ассортимент:
• Линейные актуаторы (двигатели) ,
• Линейные направляющие шарико-винтовой передачи 
• Компоненты направляющих 
• Планетарные редукторы 
• Монорельсовые линейные направляющие 
• Мотор-редуктор 
• Линейные направляющие ременной передачи 
• Ходовые винты и гайки
• Электромагнитные муфты

сайт  Великобритания

Подшипники ГОСТ (ГПЗ, ГПЗ-34, АПП, VPZ, КНР и др…). Подшипники, комплектующие и оборудование, Производителей: REXROTH, WINKEL, NTN / SNR, SKF, FAG / INA, NSK RHP, KOYO, NACHI, ASAHI, TIOMKEN, GAMET, SNFA, BEKO, BARDEN, GMN, FLURO, IBC, IKO, McGILL, RBC, DODGE, COOPER, IZO, KRW, NADELLA, NMB, UBC, URB, HOFFMAN, THK, ROLLON, HIWIN, Stieber, ROLLWAY, SIEMENS, REXNORD,",https://aprom.by/images/logo_thomson.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=THOMSON
TIMCO,"Подшипники SKF, FAG, INA, SNR, KYK, NTN, NACHI, ITJ, ZKL, URB, BCR, ZWZ, Cамарский подшипник, FBC, АПП, РВЗ. Сальники. Ремни RUBYCON (Ярославль), Китай, премиум. Авторизованный дилер KYK Beаrings (Osaka, Japan) – подшипники. Официальный дистрибьютор ITJ BEARINGS,LTD (Japan) - подшипники. Официальный партнер BCR (Чехия) - подшипник. Авторизованный cубдилер MONTON. Официальный дилер ИПК. Официальный партнер APP-GROUP – подшипники. Официальный дилер OOO «Завод Самарский Подшипник» - подшипники ГОСТ. Эксклюзивный партнер FBC-GROUP - подшипники FBC,",https://aprom.by/images/logo_timco.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TIMCO
TIMKEN,"Компанию основал инженер Генри Тимкен в 1899 г., запатентовав собственное изобретение – роликовый конический подшипник для тягачей и вагонов.

Лидерство в современных технологиях обеспечивается работой TIMKEN Research - трёх исследовательских центров в США и Великобритании. На исследования и внедрение новых программ компания ежегодно расходует более 50 миллионов долларов.

Компания TIMKEN владеет производственными брендами 

 и

Сегодня продукция TIMKEN находит все более широкий спрос у передовых предприятий всего мира, делающих ставку на надёжность и долговечность оборудования, высокое качество и конкурентоспособность выпускаемой продукции.

Подшипники (ГОСТ, импорт, высокоточные, высокотемпературные):SKF,FAG,NSK,KOYO,SNR,INA,ISB,MTM,CX,ASAHI,",https://aprom.by/images/logo_timken.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TIMKEN
TITAN LOCK,"Под брендом TITAN LOCK выпускается широкий ассортимент высококачественных  комплектующих для различных отраслей промышленности. TITAN LOCK специализируется на поставках соединительной арматуры, рукавов и различного оборудования для перекачки нефтепродуктов, пищевых производств, фармацевтики и других сфер.

Ассортимент:
•       Камлоки. Соединения, предназначенные для быстрой стыковки рукавов между собой или для их присоединения к различным видам промышленного оборудования (соответствуют технической документации ТУ 24.20.40-001-83804144-20201).

•       БРС. Быстроразъемные соединения для гидравлики и пневматики - применяются в различных видах гидравлического и пневматического оборудования, а также в системах перекачки жидкостей и газов с высоким давлением. Выпускаются в полном соответствии со стандартами ISO-7241 A / ISO 7241-B, ISO 16028.

•      Промышленные рукава для различных сред. Промышленные рукава для различных сред – это напорно-всасывающие,  прочные и износоустойчивые гибкие трубопроводы, которые используются в различных сферах промышленности для перекачки большого объема жидкостей на дальние расстояния. 
	  
•      Топливная арматура. Это соединения для стыковки промышленных рукавов с цистернами, вагонами, топливными емкостями или друг с другом. 

•      Пищевые соединения. Пищевая трубопроводная арматура (или молочные соединения, пищевая ТПА) предназначена для перекачивания различных сред в трубопроводных системах пищевой промышленности, являющихся частью пищевых линий (стандарт DIN 11850).

•        Запорная арматура. Шаровые краны, задвижки и клапаны.

•       Хомуты. Крепёжные элементы, дающие  возможность быстро соединить, герметизировать или закрепить рукава или трубы.

Весь товар изготовлен на высокотехнологичном производстве, строго отвечает международным и российским стандартам (DIN, ISO, ГОСТ) и имеет соответствующие разрешительные документы и сертификаты.

       


сайт  Россия",https://aprom.by/images/logo_titan lock.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TITAN LOCK
TMB,"Компания TMB (Tianma Bearing Ltd.) была создана в 2001 году, в КНР.

У компании есть шесть производственных предприятий в Ханчжоу, Пекине, Чэнду, Цицикаре, Гуйчжоу, Хучжоу и других местах.
Количество персонала производящих подшипники TMB около 10000 человек, хотя история компании начиналась с 20 человек, каждый из которых сам сидел за станком.

Подшипники TMB используются в космосе, авиации, железнодорожном транспорте, энергетике ветра, ядерной энергетике, автомобилестроении, судостроении, морских разработках и других главных секторах народного хозяйства Китая. Продукция TMB широко экспортируется в Европу, Японию и другие внешние рынки.",https://aprom.by/images/logo_tmb.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TMB
TSC,"Торговые марки ISB , NBS , TSC, EMS, KDF, LSK, SFB  принадлежит концерну  IC Group  - Italcuscinetti (Италия) .

Концерн IC Group  - Italcuscinetti занимает достойную  позицию в ряду крупных компаний по продаже технических промышленных изделий на  международном рынке. Это позволило компании заказывать и производить продукцию под собственным брендом:

Основной каталог самоустанавливающиеся корпусные подшипники TSС.0,5Mb - язык: английский, итальянский

Подшипники редкие,специальные, прецизионные. Обгонные муфты, системы линейного перемещения, тела качения. Высокотемпературные подшипники. Миниатюрные подшипники. Подшипники из нержавеющей стали. Ремни, промышленные уплотнения, смазка, редукторы, электродвигатели, опорные ролики. Российские подшипники. Подшипники ЕПК-EPK, СПЗ-4, ZKL, INA, IKO, FAFNIR, FAG, SNFA, SKF, KOYO, SNR, FERSA, МП, СПЗ, СПЗ-9, ГПЗ-2 , КПК, Волжский стандарт, GMN, NSK, NACHI, McGill, TORRINGTON, ELGES, THK, SCHNEEBERGER,HIWIN, STIEBER, GMN, TSUBAKI, KDF, CTS, ASAHI, NTN, FYH, DODGE, TIMKEN, RHP, RBC, EZO, COOPER, FLT, URB, NIS, NMB, JNS, ISB, LSK, NBS,",https://aprom.by/images/logo_tsc.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TSC
TSUBAKI,"Tsubaki («Tsubakimoto Chain Co.») — японский производитель промышленных цепных продуктов и конвейерного оборудования. Компания была основана в 1917 году как предприятие по производству цепей для велосипедов. Позднее было налажено производство роликовых и конвейерных цепей.

На сегодняшний день Tsubaki занимают наибольшую долю на рынке промышленных цепей и являются мировым лидером в данной области.

Помимо основного направления, компания имеет очень широкий спектр производимой продукции, включающий в себя такие изделия как обгонные муфты, линейные силовые цилиндры, мотор-редукторы, кабеленесущие системы и т.д.

Компания Tsubaki имеет четыре завода находящихся в городах: Киотонабе (Kyotanabe), Сайтама (Saitama), Киото (Kyoto), Хёго (Hyogo), а также 28 производственных центров, расположенных по всему миру. Завод в городе Киотонабе является самым крупным и современным заводом в мире по производству цепей. Строительство завода было завершено в 2000 году и его площадь составляет примерно 100 тысяч квадратных метров.

Продукция компании Tsubaki имеет исключительное качество и эксплуатационные характеристики, что помогает конечному потребителю удовлетворить все существующие требования в приводных и конвейерных применениях.

сайт  Япония

Подшипники редкие,специальные, прецизионные. Обгонные муфты, системы линейного перемещения, тела качения. Высокотемпературные подшипники. Миниатюрные подшипники. Подшипники из нержавеющей стали. Ремни, промышленные уплотнения, смазка, редукторы, электродвигатели, опорные ролики. Российские подшипники. Подшипники ЕПК-EPK, СПЗ-4, ZKL, INA, IKO, FAFNIR, FAG, SNFA, SKF, KOYO, SNR, FERSA, МП, СПЗ, СПЗ-9, ГПЗ-2 , КПК, Волжский стандарт, GMN, NSK, NACHI, McGill, TORRINGTON, ELGES, THK, SCHNEEBERGER,HIWIN, STIEBER, GMN,",https://aprom.by/images/logo_tsubaki.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TSUBAKI
TTO,"TTO - один из мировых лидеров по производству сальников. Опыт работы более чем в сорок лет  позволил предприятию в совершенстве изучить все особенности эксплуатации и изготовления сальников. TTO постоянно модернизирует производство. Сальники TTO- низкая цена и высокое качество.

Подшипники NSK (Япония), KOYO(Япония), FERSA(Испания), KMR (Китай) ,10-ГПЗ (Ростов-на-Дону,РФ), SKF, KG. Официальный дилер ГПЗ, ООО ""ГПЗ"", Россия. Сальники",https://aprom.by/images/logo_tto.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TTO
TWB,"Компания Jiangsu TWB Bearings Co. (TWB), расположенная в провинции Цзянсу (Китай), производит подшипники качения для лифтов, строительной техники и других общепромышленных применений, которые продаются под торговой маркой TWB. Предприятие, основанное в 1996 г. и вошедшее в состав Timken в рамках приобретения Torrington в 2003 г., в основном обслуживает внутренних заказчиков в Китае.

Сферические роликовые подшипники
Цилиндрические роликовые подшипники
Безсепараторные цилиндрические роликоподшипники
Конические роликовые подшипники
Радиальные шарикоподшипники
Радиально-упорные шарикоподшипники",https://aprom.by/images/logo_twb.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=TWB
UBC,"Завод UBC Precision Bearing Manufacturing Company находится в Сучжоу, Китай, и имеет сертификаты ISO 9001 и IATF 16949, сертифицированные SGS вместе с японским контролем качества.

Подшипники ГОСТ (ГПЗ, ГПЗ-34, АПП, VPZ, КНР и др…). Подшипники, комплектующие и оборудование, Производителей: REXROTH, WINKEL, NTN / SNR, SKF, FAG / INA, NSK RHP, KOYO, NACHI, ASAHI, TIOMKEN, GAMET, SNFA, BEKO, BARDEN, GMN, FLURO, IBC, IKO, McGILL, RBC, DODGE, COOPER, IZO, KRW, NADELLA, NMB,",https://aprom.by/images/logo_ubc.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=UBC
UBP,"Официальный дистрибьютор Schaeffler Technologies AG (подшипники FAG, INA). Официальный дилер АПЗ-20 (",https://aprom.by/images/logo_ubp.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=UBP
URB,"В настоящее время 
1.  Он входит в турецкий промышленный холдинг Bera Holding. 
2.  работает самостоятельно без внешней поддержки.

Каждый из них является наследником URB и считает себя вправе использовать этот бренд. 
Используя тонкости румынского законодательства, оба предприятия, одновременно зарегистрировали бренд URB на свое имя, но с разными логотипами.

Слово Rulmenti обозначает подшипники на румынском языке.

S.C. URB RULMENTI SUCEAVA S.A. находится в городе Сучава, на северо-востоке Румынии, в 20 км от международного аэропорта, и имеет прямой выход к железнодорожной сети на станции Сучава Запад (Suceava Vest), через внутризаводские пути с доступом к местам складирования сырья и, соответственно, готовой продукции.

Площадь завода занимает 167.000 кв.м., из которых 54.000 кв.м. – производственные цеха.

RULMENTI SA находится рядом с клиентами через широкую дистрибьюторскую сеть в более чем 40 странах, например, в Румынии, Германии, Великобритании, Италии, странах Бенилюкса, Франции, Испании, Ирландии, Греции, Польше, Болгарии, Сербии, Украине, Турции, США, Юге. Африка, Бразилия, Египет, Индия, Корея, Тайвань, Таиланд, Сингапур, Вьетнам, ОАЭ и другие страны.

- торговая марка принадлежащая компании BERA Holding (Турция). 
Бренды принадлещащие BERA Holding: 
 (Румыния, Rulmenti SA, Barlad), 
 (Турция), 
 (Венгрия).


сайт  Румыния, Барлад

Подшипники SKF, FAG, INA, SNR, KYK, NTN, NACHI, ITJ, ZKL,",https://aprom.by/images/logo_urb.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=URB
USN,"Торговая Марка USN :
Подшипники USN -  производство Индия, Малайзия.
Ремни USN -  производство Китай.

Официальный дистрибьютор KOYO (Япония), APP-Group. Официальный дилер ГПЗ, ООО ГПЗ, Россия. Подшипники KOYO, APP-Group, ГПЗ, CRAFT,",https://aprom.by/images/logo_usn.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=USN
VBC,,https://aprom.by/images/logo_vbc.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=VBC
VBF,"ЗАО «ВПЗ» как производитель обладает исключительным правом на торговую марку VBF и имеет зарегистрированные патентные разработки.

Вологодские подшипники имеют маркировку VBF и являются хорошими качественными подшипниками, сделанными в России.",https://aprom.by/images/logo_vbf.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=VBF
VOLTA,"Израильская компания Volta Belting Technology (Волта) на протяжении последних 50 лет является безоговорочным лидером в области производства приводных ремней и профилей из термопластичного эластомера (ТПЭ).

Используемый материал выгодно отличается от другого сырья, обычно использующегося в отрасли – он обеспечивает высокую устойчивость к порезам и истиранию, не боится воздействия воды, масел и других жидкостей.

Отсутствие внешних повреждений упрощает очистку и практически полностью исключает возможность развития бактерий. Данное преимущество позволяет использовать продукцию бренда в пищевой промышленности – специальные линейки ремней и лент имеют соответствующие сертификаты FDA (Управления по санитарному надзору за качеством пищевых продуктов и медикаментов США) и USDA (Министерства сельского хозяйства США).

В ассортимент выпускаемой продукции Volta входят:
• клиновые ремни
• двойные клиновые
• круглые
• пятигранные
• полые
• армированные различных профилей
• гофроборты
• поперечные профили
• транспортерные ленты
• оборудование для соединения ремней

Ассортимент выпускаемых клиновых и круглых ремней Volta (Волта)  – один из самых широких в отрасли.

Рабочая поверхность ремней и конвеерных лент оснащается покрытиями из различных материалов и фактур, из-за чего изделия Volta (Волта) используются на различных производствах:
деревообработке и изготовлении мебели,
бумажной промышленности и полиграфии,
упаковке,
металлообработке,
автомобилестроении,
переработке промышленных отходов,
механизированных логистических решениях и других направлениях.

Непосредственно процесс производства подчиняется строгой системе контроля качества и отвечает требованиям стандарта ISO 9001.

В настоящий момент компания владеет развитой сетью официальных дистрибьюторов и сервисных центов, распространяющейся более чем на 50 стран – от США до стран Азии, тем самым доказывая популярность производимой продукции и заслуженное лидерство в отрасли.",https://aprom.by/images/logo_volta.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=VOLTA
VPZ,"На сегодня завод - это высокомеханизированное предприятие, где широко применяется электронно-вычислительная и точная измерительная техника, станки с микропроцессорами и числовым программным управлением, роботы и манипуляторы.  Численность работающих составляет около 3 тысяч человек. Завод имеет развитую инфраструктуру.",https://aprom.by/images/logo_vpz.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=VPZ
WEISHI RUBBER FACTORY,"Компания Weishi Rubber Factory, уже почти 40 лет работающая в сфере резинотезнической промышлености. За это время компания заняла одну из лидирующих позиций в этой отрасли Китая и вышла со своими изделиями на рынки более чем 20 стран мира.Несмостя на высокую конкуренцию,продукция Weishi Rubber Factory пользуется большим спросом в Западной и Восточной Европе, Австралии и Америке. Этот успех является результатом многолетних исследований по разработке и совершенствованию технологий изготовления резинотехнических изделий,а также тщательного подбора используемых материалов и сырья. Постоянный контроль качества,применение новых технологий,современные производственные линии позволяют выпускать качественную продукцию,соответствующую все требованиям национальных и международных стандартов.

Основные виды выпускаемой на заводе продукции:
• ремни клиновые изубчатые(в том числе автомобильные)
• лента конвейерная
• рукава резиновые
• шины и покрышки
• технический текстиль",https://aprom.by/images/logo_weishi rubber factory.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=WEISHI RUBBER FACTORY
WIB,"Компания WIB сертифицирована по стандарту ISO 9001 и ISO 14001.

WIB сотрудничает со своими клиентами и предлагает рациональные и экономичные решения.

WIB имеет технический офис и постоянно ищет новые решения для лучшего удовлетворения меняющихся требований и мирового рынка.

Компания «Ball roll Mills Ltd» (WIB - Wälzlager Industriewerke Bulle AG), широко известная как WIB была создана в 1961 году после слияния в Bulle двух компаний: первая из Женевы  «Le Roulement Genève SA», а вторая в La Neuveville, «Kugelfabrik Ernst Schaer AG». Компания проходит череду успехов и трудностей.  В 1989г. компанию WIB купила британская группа UPI , затем владельцем была японская группа Nippon Seiko KK (NSK). Когда группа NSK Japan хочет продать компанию в 2002 году, она ищет покупателя, который знает о социальной ответственности компании: благосостояние персонала как двигатель успеха - это философия WIB. 31 марта 2003 года компания WIB официально перешла в руки канадской группы RotoPrecision(Canada) Inc.

На сегодняшний день, со штатом в более чем 100 высококвалифицированных постоянных сотрудников, WIB постоянно развивает свои рынки и экспортирует 90% своей сертифицированной продукции.  Неустанный контроль WIB над каждым процессом разработки, производства и  реализации продукта дает  беспрецедентную гибкость в работе.

WIB продолжает инвестировать в предоставление инновационных решений своим клиентам, чьи требования развиваются в соответствии с вызовами мирового рынка. И чтобы оставаться на переднем крае своего сектора, WIB постоянно исследует новые технологии и хочет превзойти пределы точности. Акцент сделан на поиске методов производства, которые еще более оберегают окружающую среду, при этом постоянно обеспечивая благополучие сотрудников.
Осознавая важность профессионального развития персонала, WIB регулярно инвестирует в непрерывное внутреннее и внешнее обучение сотрудников.",https://aprom.by/images/logo_wib.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=WIB
WINKEL,"Германия

 - немецкая компания по производству систем линейных перемещений и манипуляционных технических решений.

Более 35-ти лет компания WINKEL активно занята в сфере линейных и манипуляционных технологий.

В начале рождения предприятия  компания WINKEL имела дело с компонентами для промышленных грузовых средств, подъемными направляющими и мачтами для вилочных погрузчиков. Из этого сегмента развилась линейная и манипуляционная технологии для практически всех сфер промышленности.

Сейчас Winkel является лидером на рынке в области тяжелых линейных направляющих. А также, компания успешно реализовала тысячи проектов в сфере манипуляционных технологий.

Предприятие проектирует и производит системы на своем головном предприятии в городе Иллинген недалеко от Штуттгарта.

Производители WINKEL работают в соответствии с последними современными достижениями и могут также предложить специальные решения в высоком качестве и короткие сроки.

В своих системах  используют только высококачественные компоненты, как например, в международном автомобилестроении.

В компании WINKEL вы найдете компоненты и системы для тяжелых грузов от 10кг до 100т.

Успех компании WINKEL - это успех опытных сотрудников. За значимыми достижениями стоят более чем 130 сотрудников: от разработок закупок, управления, производства, продаж до обслуживания клиентов. Компания гордится своими сотрудниками, потому что они каждый день делают все возможное, чтобы их клиенты получили лучшие технические решения и идеальное соотношение цены и качества.
Этот энтузиазм, который кроется в каждом из работников, отражается в производимых продуктах.

Компания WINKEL - это Ноу-хау, инновации и заслуженное международное признание.


сайт  Германия

Подшипники ГОСТ (ГПЗ, ГПЗ-34, АПП, VPZ, КНР и др…). Подшипники, комплектующие и оборудование, Производителей: REXROTH,",https://aprom.by/images/logo_winkel.jpg,https://aprom.by/cgi-bin/findfirm.pl?words=WINKEL
